Chacalluta, Arica Ap.;1;1;18.9;25.8
Chacalluta, Arica Ap.;1;2;18.8;25.6
Chacalluta, Arica Ap.;1;3;18.3;25.1
Chacalluta, Arica Ap.;1;4;19.2;25.6
Chacalluta, Arica Ap.;1;5;20.5;26.1
Chacalluta, Arica Ap.;1;6;20.2;25.3
Chacalluta, Arica Ap.;1;7;20.2;25.9
Chacalluta, Arica Ap.;1;8;21.9;26.4
Chacalluta, Arica Ap.;1;9;21.7;25.4
Chacalluta, Arica Ap.;1;10;19.7;25.7
Chacalluta, Arica Ap.;1;11;20.2;25.8
Chacalluta, Arica Ap.;1;12;20.8;26.4
Chacalluta, Arica Ap.;1;13;20.8;27.2
Chacalluta, Arica Ap.;1;14;20.3;25.4
Chacalluta, Arica Ap.;1;15;21.5;26.9
Chacalluta, Arica Ap.;1;16;21.9;27.5
Chacalluta, Arica Ap.;1;17;21.2;28.0
Chacalluta, Arica Ap.;1;18;21.7;26.4
Chacalluta, Arica Ap.;1;19;20.4;25.8
Chacalluta, Arica Ap.;1;20;20.5;25.8
Chacalluta, Arica Ap.;1;21;21.4;26.3
Chacalluta, Arica Ap.;1;22;21.1;26.2
Chacalluta, Arica Ap.;1;23;20.7;26.5
Chacalluta, Arica Ap.;1;24;20.6;28.6
Chacalluta, Arica Ap.;1;25;20.9;26.6
Chacalluta, Arica Ap.;1;26;19.5;24.8
Chacalluta, Arica Ap.;1;27;18.8;26.3
Chacalluta, Arica Ap.;1;28;18.0;26.1
Chacalluta, Arica Ap.;1;29;17.9;26.0
Chacalluta, Arica Ap.;1;30;17.4;26.3
Chacalluta, Arica Ap.;1;31;18.3;27.0
Diego Aracena Iquique Ap.;1;1;19.2;26.5
Diego Aracena Iquique Ap.;1;2;19.0;25.6
Diego Aracena Iquique Ap.;1;3;18.0;25.2
Diego Aracena Iquique Ap.;1;4;18.8;24.5
Diego Aracena Iquique Ap.;1;5;19.3;24.6
Diego Aracena Iquique Ap.;1;6;18.8;25.7
Diego Aracena Iquique Ap.;1;7;20.1;27.0
Diego Aracena Iquique Ap.;1;8;19.5;27.1
Diego Aracena Iquique Ap.;1;9;20.5;25.3
Diego Aracena Iquique Ap.;1;10;19.8;25.8
Diego Aracena Iquique Ap.;1;11;19.6;25.2
Diego Aracena Iquique Ap.;1;12;19.0;26.6
Diego Aracena Iquique Ap.;1;13;19.5;26.0
Diego Aracena Iquique Ap.;1;14;19.2;25.5
Diego Aracena Iquique Ap.;1;15;20.8;27.1
Diego Aracena Iquique Ap.;1;16;19.8;28.5
Diego Aracena Iquique Ap.;1;17;20.0;29.0
Diego Aracena Iquique Ap.;1;18;20.1;26.5
Diego Aracena Iquique Ap.;1;19;18.5;25.2
Diego Aracena Iquique Ap.;1;20;17.8;25.1
Diego Aracena Iquique Ap.;1;21;19.0;24.8
Diego Aracena Iquique Ap.;1;22;19.0;25.2
Diego Aracena Iquique Ap.;1;23;19.6;27.1
Diego Aracena Iquique Ap.;1;24;19.5;28.0
Diego Aracena Iquique Ap.;1;25;19.1;26.8
Diego Aracena Iquique Ap.;1;26;18.5;25.7
Diego Aracena Iquique Ap.;1;27;18.0;25.0
Diego Aracena Iquique Ap.;1;28;18.7;25.7
Diego Aracena Iquique Ap.;1;29;17.0;25.1
Diego Aracena Iquique Ap.;1;30;17.0;26.0
Diego Aracena Iquique Ap.;1;31;17.6;25.5
El Loa, Calama Ad.;1;1;5.5;23.6
El Loa, Calama Ad.;1;2;7.2;23.5
El Loa, Calama Ad.;1;3;5.5;25.2
El Loa, Calama Ad.;1;4;7.5;25.5
El Loa, Calama Ad.;1;5;9.2;25.1
El Loa, Calama Ad.;1;6;9.0;26.0
El Loa, Calama Ad.;1;7;7.7;24.5
El Loa, Calama Ad.;1;8;7.2;22.0
El Loa, Calama Ad.;1;9;5.8;23.5
El Loa, Calama Ad.;1;10;5.3;24.6
El Loa, Calama Ad.;1;11;6.6;24.8
El Loa, Calama Ad.;1;12;6.3;25.1
El Loa, Calama Ad.;1;13;6.3;26.2
El Loa, Calama Ad.;1;14;7.0;25.5
El Loa, Calama Ad.;1;15;7.8;25.1
El Loa, Calama Ad.;1;16;9.3;24.0
El Loa, Calama Ad.;1;17;11.0;23.6
El Loa, Calama Ad.;1;18;8.7;25.8
El Loa, Calama Ad.;1;19;8.2;26.7
El Loa, Calama Ad.;1;20;6.0;26.7
El Loa, Calama Ad.;1;21;6.6;25.3
El Loa, Calama Ad.;1;22;7.0;25.2
El Loa, Calama Ad.;1;23;6.7;22.8
El Loa, Calama Ad.;1;24;11.0;20.2
El Loa, Calama Ad.;1;25;7.0;22.5
El Loa, Calama Ad.;1;26;7.6;22.7
El Loa, Calama Ad.;1;27;6.0;24.0
El Loa, Calama Ad.;1;28;6.0;22.8
El Loa, Calama Ad.;1;29;5.7;22.5
El Loa, Calama Ad.;1;30;4.8;23.1
El Loa, Calama Ad.;1;31;4.8;23.0
Cerro Moreno  Antofagasta  Ap.;1;1;18.4;23.8
Cerro Moreno  Antofagasta  Ap.;1;2;18.2;23.8
Cerro Moreno  Antofagasta  Ap.;1;3;17.9;23.5
Cerro Moreno  Antofagasta  Ap.;1;4;17.8;23.9
Cerro Moreno  Antofagasta  Ap.;1;5;17.8;23.2
Cerro Moreno  Antofagasta  Ap.;1;6;19.6;24.0
Cerro Moreno  Antofagasta  Ap.;1;7;20.0;24.0
Cerro Moreno  Antofagasta  Ap.;1;8;19.0;27.2
Cerro Moreno  Antofagasta  Ap.;1;9;18.8;26.5
Cerro Moreno  Antofagasta  Ap.;1;10;18.7;24.5
Cerro Moreno  Antofagasta  Ap.;1;11;18.6;23.8
Cerro Moreno  Antofagasta  Ap.;1;12;18.4;25.0
Cerro Moreno  Antofagasta  Ap.;1;13;18.7;24.2
Cerro Moreno  Antofagasta  Ap.;1;14;18.3;23.5
Cerro Moreno  Antofagasta  Ap.;1;15;19.5;25.1
Cerro Moreno  Antofagasta  Ap.;1;16;19.4;24.9
Cerro Moreno  Antofagasta  Ap.;1;17;20.5;25.7
Cerro Moreno  Antofagasta  Ap.;1;18;19.5;25.4
Cerro Moreno  Antofagasta  Ap.;1;19;18.2;24.6
Cerro Moreno  Antofagasta  Ap.;1;20;17.9;23.5
Cerro Moreno  Antofagasta  Ap.;1;21;17.4;24.0
Cerro Moreno  Antofagasta  Ap.;1;22;17.1;24.0
Cerro Moreno  Antofagasta  Ap.;1;23;18.1;24.0
Cerro Moreno  Antofagasta  Ap.;1;24;18.6;24.1
Cerro Moreno  Antofagasta  Ap.;1;25;18.2;23.7
Cerro Moreno  Antofagasta  Ap.;1;26;17.3;23.4
Cerro Moreno  Antofagasta  Ap.;1;27;17.0;23.3
Cerro Moreno  Antofagasta  Ap.;1;28;16.8;22.8
Cerro Moreno  Antofagasta  Ap.;1;29;16.1;22.8
Cerro Moreno  Antofagasta  Ap.;1;30;16.5;23.2
Cerro Moreno  Antofagasta  Ap.;1;31;16.6;23.4
Mataveri  Isla de Pascua Ap.;1;1;19.8;27.2
Mataveri  Isla de Pascua Ap.;1;2;20.0;26.7
Mataveri  Isla de Pascua Ap.;1;3;20.3;25.8
Mataveri  Isla de Pascua Ap.;1;4;20.4;26.1
Mataveri  Isla de Pascua Ap.;1;5;21.1;26.0
Mataveri  Isla de Pascua Ap.;1;6;20.3;25.8
Mataveri  Isla de Pascua Ap.;1;7;17.2;25.9
Mataveri  Isla de Pascua Ap.;1;8;20.5;26.2
Mataveri  Isla de Pascua Ap.;1;9;19.1;26.4
Mataveri  Isla de Pascua Ap.;1;10;20.4;26.3
Mataveri  Isla de Pascua Ap.;1;11;20.5;26.3
Mataveri  Isla de Pascua Ap.;1;12;19.7;26.7
Mataveri  Isla de Pascua Ap.;1;13;19.8;27.7
Mataveri  Isla de Pascua Ap.;1;14;20.0;27.5
Mataveri  Isla de Pascua Ap.;1;15;20.3;26.7
Mataveri  Isla de Pascua Ap.;1;16;17.5;26.9
Mataveri  Isla de Pascua Ap.;1;17;21.4;26.4
Mataveri  Isla de Pascua Ap.;1;18;20.9;26.2
Mataveri  Isla de Pascua Ap.;1;19;18.4;25.6
Mataveri  Isla de Pascua Ap.;1;20;19.2;26.5
Mataveri  Isla de Pascua Ap.;1;21;18.2;26.4
Mataveri  Isla de Pascua Ap.;1;22;18.7;27.3
Mataveri  Isla de Pascua Ap.;1;23;21.1;26.1
Mataveri  Isla de Pascua Ap.;1;24;18.6;25.9
Mataveri  Isla de Pascua Ap.;1;25;18.8;26.6
Mataveri  Isla de Pascua Ap.;1;26;17.6;27.1
Mataveri  Isla de Pascua Ap.;1;27;20.7;23.7
Mataveri  Isla de Pascua Ap.;1;28;19.7;25.0
Mataveri  Isla de Pascua Ap.;1;29;19.8;23.8
Mataveri  Isla de Pascua Ap.;1;30;19.1;24.7
Mataveri  Isla de Pascua Ap.;1;31;20.0;26.9
Desierto de Atacama, Caldera  Ad.;1;1;16.7;24.0
Desierto de Atacama, Caldera  Ad.;1;2;16.7;23.9
Desierto de Atacama, Caldera  Ad.;1;3;13.8;24.7
Desierto de Atacama, Caldera  Ad.;1;4;15.9;24.4
Desierto de Atacama, Caldera  Ad.;1;5;17.0;25.1
Desierto de Atacama, Caldera  Ad.;1;6;16.0;24.5
Desierto de Atacama, Caldera  Ad.;1;7;17.1;23.5
Desierto de Atacama, Caldera  Ad.;1;8;18.0;26.0
Desierto de Atacama, Caldera  Ad.;1;9;16.7;24.7
Desierto de Atacama, Caldera  Ad.;1;10;17.0;23.5
Desierto de Atacama, Caldera  Ad.;1;11;16.9;22.5
Desierto de Atacama, Caldera  Ad.;1;12;16.2;21.7
Desierto de Atacama, Caldera  Ad.;1;13;16.7;24.9
Desierto de Atacama, Caldera  Ad.;1;14;16.6;23.7
Desierto de Atacama, Caldera  Ad.;1;15;16.9;26.3
Desierto de Atacama, Caldera  Ad.;1;16;17.8;27.7
Desierto de Atacama, Caldera  Ad.;1;17;19.8;28.6
Desierto de Atacama, Caldera  Ad.;1;18;17.9;27.8
Desierto de Atacama, Caldera  Ad.;1;19;17.1;25.3
Desierto de Atacama, Caldera  Ad.;1;20;17.6;23.8
Desierto de Atacama, Caldera  Ad.;1;21;17.2;24.6
Desierto de Atacama, Caldera  Ad.;1;22;18.0;24.5
Desierto de Atacama, Caldera  Ad.;1;23;16.2;24.0
Desierto de Atacama, Caldera  Ad.;1;24;15.5;25.2
Desierto de Atacama, Caldera  Ad.;1;25;16.4;22.2
Desierto de Atacama, Caldera  Ad.;1;26;15.9;23.2
Desierto de Atacama, Caldera  Ad.;1;27;14.4;24.0
Desierto de Atacama, Caldera  Ad.;1;28;14.3;24.0
Desierto de Atacama, Caldera  Ad.;1;29;13.6;24.3
Desierto de Atacama, Caldera  Ad.;1;30;17.8;24.5
Desierto de Atacama, Caldera  Ad.;1;31;18.3;25.7
La Florida, La Serena Ad.;1;1;14.8;21.9
La Florida, La Serena Ad.;1;2;13.8;22.5
La Florida, La Serena Ad.;1;3;13.6;22.1
La Florida, La Serena Ad.;1;4;14.5;20.7
La Florida, La Serena Ad.;1;5;14.6;22.3
La Florida, La Serena Ad.;1;6;14.9;21.0
La Florida, La Serena Ad.;1;7;15.3;21.2
La Florida, La Serena Ad.;1;8;16.0;24.0
La Florida, La Serena Ad.;1;9;15.1;24.1
La Florida, La Serena Ad.;1;10;13.8;21.3
La Florida, La Serena Ad.;1;11;14.4;20.4
La Florida, La Serena Ad.;1;12;14.8;20.2
La Florida, La Serena Ad.;1;13;14.7;21.6
La Florida, La Serena Ad.;1;14;14.9;21.0
La Florida, La Serena Ad.;1;15;15.9;22.4
La Florida, La Serena Ad.;1;16;14.8;24.7
La Florida, La Serena Ad.;1;17;17.0;26.9
La Florida, La Serena Ad.;1;18;17.0;25.1
La Florida, La Serena Ad.;1;19;16.9;23.2
La Florida, La Serena Ad.;1;20;16.4;23.7
La Florida, La Serena Ad.;1;21;15.2;23.5
La Florida, La Serena Ad.;1;22;16.1;22.2
La Florida, La Serena Ad.;1;23;16.9;23.4
La Florida, La Serena Ad.;1;24;15.6;22.7
La Florida, La Serena Ad.;1;25;14.0;20.9
La Florida, La Serena Ad.;1;26;16.2;22.6
La Florida, La Serena Ad.;1;27;14.5;22.3
La Florida, La Serena Ad.;1;28;13.7;22.3
La Florida, La Serena Ad.;1;29;14.1;22.1
La Florida, La Serena Ad.;1;30;17.7;22.3
La Florida, La Serena Ad.;1;31;15.3;22.9
Rodelillo, Ad.;1;1;10.8;26.3
Rodelillo, Ad.;1;2;10.0;24.3
Rodelillo, Ad.;1;3;10.8;28.4
Rodelillo, Ad.;1;4;13.1;22.2
Rodelillo, Ad.;1;5;12.7;21.3
Rodelillo, Ad.;1;6;12.0;22.9
Rodelillo, Ad.;1;7;12.9;23.3
Rodelillo, Ad.;1;8;11.8;20.4
Rodelillo, Ad.;1;9;11.1;25.0
Rodelillo, Ad.;1;10;12.7;27.0
Rodelillo, Ad.;1;11;13.0;22.4
Rodelillo, Ad.;1;12;12.0;18.3
Rodelillo, Ad.;1;13;11.5;19.7
Rodelillo, Ad.;1;14;11.0;20.0
Rodelillo, Ad.;1;15;13.0;19.5
Rodelillo, Ad.;1;16;13.2;22.4
Rodelillo, Ad.;1;17;14.1;24.7
Rodelillo, Ad.;1;18;15.5;28.0
Rodelillo, Ad.;1;19;15.0;25.1
Rodelillo, Ad.;1;20;14.0;25.8
Rodelillo, Ad.;1;21;12.5;26.0
Rodelillo, Ad.;1;22;13.7;26.2
Rodelillo, Ad.;1;23;14.0;24.6
Rodelillo, Ad.;1;24;13.7;25.9
Rodelillo, Ad.;1;25;11.0;23.0
Rodelillo, Ad.;1;26;12.5;21.2
Rodelillo, Ad.;1;27;12.9;23.2
Rodelillo, Ad.;1;28;11.8;26.4
Rodelillo, Ad.;1;29;13.7;22.6
Rodelillo, Ad.;1;30;13.8;23.2
Rodelillo, Ad.;1;31;13.4;28.4
Eulógio Sánchez, Tobalaba Ad.;1;1;13.2;29.0
Eulógio Sánchez, Tobalaba Ad.;1;2;15.2;28.5
Eulógio Sánchez, Tobalaba Ad.;1;3;12.6;32.0
Eulógio Sánchez, Tobalaba Ad.;1;4;14.0;34.0
Eulógio Sánchez, Tobalaba Ad.;1;5;15.6;30.6
Eulógio Sánchez, Tobalaba Ad.;1;6;15.2;33.2
Eulógio Sánchez, Tobalaba Ad.;1;7;10.4;34.4
Eulógio Sánchez, Tobalaba Ad.;1;8;15.4;30.6
Eulógio Sánchez, Tobalaba Ad.;1;9;13.8;29.2
Eulógio Sánchez, Tobalaba Ad.;1;10;13.6;31.2
Eulógio Sánchez, Tobalaba Ad.;1;11;14.5;34.7
Eulógio Sánchez, Tobalaba Ad.;1;12;14.2;33.2
Eulógio Sánchez, Tobalaba Ad.;1;13;14.0;29.0
Eulógio Sánchez, Tobalaba Ad.;1;14;14.8;31.4
Eulógio Sánchez, Tobalaba Ad.;1;15;17.2;32.6
Eulógio Sánchez, Tobalaba Ad.;1;16;17.0;30.3
Eulógio Sánchez, Tobalaba Ad.;1;17;16.7;30.5
Eulógio Sánchez, Tobalaba Ad.;1;18;16.0;28.0
Eulógio Sánchez, Tobalaba Ad.;1;19;15.0;30.4
Eulógio Sánchez, Tobalaba Ad.;1;20;14.1;29.6
Eulógio Sánchez, Tobalaba Ad.;1;21;13.2;30.2
Eulógio Sánchez, Tobalaba Ad.;1;22;14.2;27.4
Eulógio Sánchez, Tobalaba Ad.;1;23;14.6;26.6
Eulógio Sánchez, Tobalaba Ad.;1;24;12.8;28.4
Eulógio Sánchez, Tobalaba Ad.;1;25;13.0;30.4
Eulógio Sánchez, Tobalaba Ad.;1;26;13.2;29.2
Eulógio Sánchez, Tobalaba Ad.;1;27;12.6;26.0
Eulógio Sánchez, Tobalaba Ad.;1;28;12.2;29.8
Eulógio Sánchez, Tobalaba Ad.;1;29;14.2;32.8
Eulógio Sánchez, Tobalaba Ad.;1;30;14.2;31.2
Eulógio Sánchez, Tobalaba Ad.;1;31;14.8;31.9
Quinta Normal, Santiago;1;1;12.2;29.5
Quinta Normal, Santiago;1;2;13.7;29.0
Quinta Normal, Santiago;1;3;12.1;33.1
Quinta Normal, Santiago;1;4;12.2;34.1
Quinta Normal, Santiago;1;5;14.4;30.9
Quinta Normal, Santiago;1;6;14.5;33.8
Quinta Normal, Santiago;1;7;14.7;35.1
Quinta Normal, Santiago;1;8;13.9;29.0
Quinta Normal, Santiago;1;9;13.7;29.8
Quinta Normal, Santiago;1;10;13.2;31.9
Quinta Normal, Santiago;1;11;13.7;35.2
Quinta Normal, Santiago;1;12;14.5;33.1
Quinta Normal, Santiago;1;13;13.9;28.6
Quinta Normal, Santiago;1;14;14.7;32.2
Quinta Normal, Santiago;1;15;16.3;32.1
Quinta Normal, Santiago;1;16;15.9;31.2
Quinta Normal, Santiago;1;17;16.6;31.3
Quinta Normal, Santiago;1;18;16.4;30.2
Quinta Normal, Santiago;1;19;16.5;30.6
Quinta Normal, Santiago;1;20;14.2;30.6
Quinta Normal, Santiago;1;21;12.3;31.0
Quinta Normal, Santiago;1;22;14.1;28.4
Quinta Normal, Santiago;1;23;15.1;28.3
Quinta Normal, Santiago;1;24;12.6;29.5
Quinta Normal, Santiago;1;25;12.5;31.0
Quinta Normal, Santiago;1;26;13.2;29.1
Quinta Normal, Santiago;1;27;11.9;25.7
Quinta Normal, Santiago;1;28;11.4;30.8
Quinta Normal, Santiago;1;29;13.5;33.8
Quinta Normal, Santiago;1;30;14.3;31.9
Quinta Normal, Santiago;1;31;13.3;32.5
Pudahuel Santiago ;1;1;12.3;29.3
Pudahuel Santiago ;1;2;13.4;28.5
Pudahuel Santiago ;1;3;12.8;32.6
Pudahuel Santiago ;1;4;13.8;34.1
Pudahuel Santiago ;1;5;14.7;30.9
Pudahuel Santiago ;1;6;15.4;33.2
Pudahuel Santiago ;1;7;14.2;34.9
Pudahuel Santiago ;1;8;14.8;29.0
Pudahuel Santiago ;1;9;13.4;29.6
Pudahuel Santiago ;1;10;13.9;31.6
Pudahuel Santiago ;1;11;14.4;35.1
Pudahuel Santiago ;1;12;13.6;33.3
Pudahuel Santiago ;1;13;13.2;29.4
Pudahuel Santiago ;1;14;14.1;31.9
Pudahuel Santiago ;1;15;17.1;31.9
Pudahuel Santiago ;1;16;15.7;31.0
Pudahuel Santiago ;1;17;16.2;31.1
Pudahuel Santiago ;1;18;16.5;30.8
Pudahuel Santiago ;1;19;16.4;30.1
Pudahuel Santiago ;1;20;15.0;30.2
Pudahuel Santiago ;1;21;12.6;30.7
Pudahuel Santiago ;1;22;14.5;26.7
Pudahuel Santiago ;1;23;14.7;26.8
Pudahuel Santiago ;1;24;13.0;29.0
Pudahuel Santiago ;1;25;13.0;30.6
Pudahuel Santiago ;1;26;13.6;29.1
Pudahuel Santiago ;1;27;11.9;25.7
Pudahuel Santiago ;1;28;12.0;29.7
Pudahuel Santiago ;1;29;14.2;33.6
Pudahuel Santiago ;1;30;14.4;31.9
Pudahuel Santiago ;1;31;14.0;32.1
Santo Domingo, Ad.;1;1;7.6;20.5
Santo Domingo, Ad.;1;2;8.0;20.4
Santo Domingo, Ad.;1;3;6.2;24.0
Santo Domingo, Ad.;1;4;10.0;20.4
Santo Domingo, Ad.;1;5;9.8;20.4
Santo Domingo, Ad.;1;6;13.0;17.7
Santo Domingo, Ad.;1;7;7.8;20.8
Santo Domingo, Ad.;1;8;9.0;21.0
Santo Domingo, Ad.;1;9;13.2;20.6
Santo Domingo, Ad.;1;10;10.0;20.4
Santo Domingo, Ad.;1;11;8.8;20.2
Santo Domingo, Ad.;1;12;10.0;19.2
Santo Domingo, Ad.;1;13;13.3;19.2
Santo Domingo, Ad.;1;14;13.3;16.8
Santo Domingo, Ad.;1;15;13.6;21.8
Santo Domingo, Ad.;1;16;15.8;22.4
Santo Domingo, Ad.;1;17;12.0;22.4
Santo Domingo, Ad.;1;18;13.0;22.1
Santo Domingo, Ad.;1;19;14.5;22.7
Santo Domingo, Ad.;1;20;11.5;22.0
Santo Domingo, Ad.;1;21;10.6;22.6
Santo Domingo, Ad.;1;22;11.4;22.4
Santo Domingo, Ad.;1;23;11.6;22.8
Santo Domingo, Ad.;1;24;11.0;22.7
Santo Domingo, Ad.;1;25;12.2;19.4
Santo Domingo, Ad.;1;26;14.7;19.5
Santo Domingo, Ad.;1;27;15.6;22.3
Santo Domingo, Ad.;1;28;9.6;20.3
Santo Domingo, Ad.;1;29;9.6;22.0
Santo Domingo, Ad.;1;30;14.0;21.4
Santo Domingo, Ad.;1;31;10.6;23.0
Juan Fernández, Estación Meteorológica.;1;1;18.7;23.1
Juan Fernández, Estación Meteorológica.;1;2;16.3;21.8
Juan Fernández, Estación Meteorológica.;1;3;15.6;20.1
Juan Fernández, Estación Meteorológica.;1;4;15.9;19.8
Juan Fernández, Estación Meteorológica.;1;5;16.7;22.0
Juan Fernández, Estación Meteorológica.;1;6;16.8;22.2
Juan Fernández, Estación Meteorológica.;1;7;16.3;21.0
Juan Fernández, Estación Meteorológica.;1;8;16.3;22.3
Juan Fernández, Estación Meteorológica.;1;9;14.9;24.3
Juan Fernández, Estación Meteorológica.;1;10;16.9;22.1
Juan Fernández, Estación Meteorológica.;1;11;16.1;21.5
Juan Fernández, Estación Meteorológica.;1;12;15.9;22.6
Juan Fernández, Estación Meteorológica.;1;13;16.7;23.2
Juan Fernández, Estación Meteorológica.;1;14;19.0;22.8
Juan Fernández, Estación Meteorológica.;1;15;18.1;21.3
Juan Fernández, Estación Meteorológica.;1;16;16.2;22.0
Juan Fernández, Estación Meteorológica.;1;17;16.4;19.5
Juan Fernández, Estación Meteorológica.;1;18;17.4;22.5
Juan Fernández, Estación Meteorológica.;1;19;14.9;24.4
Juan Fernández, Estación Meteorológica.;1;20;17.3;22.9
Juan Fernández, Estación Meteorológica.;1;21;18.1;24.4
Juan Fernández, Estación Meteorológica.;1;22;16.6;24.7
Juan Fernández, Estación Meteorológica.;1;23;16.5;20.7
Juan Fernández, Estación Meteorológica.;1;24;14.9;19.4
Juan Fernández, Estación Meteorológica.;1;25;16.0;19.1
Juan Fernández, Estación Meteorológica.;1;26;15.2;18.6
Juan Fernández, Estación Meteorológica.;1;27;14.1;20.5
Juan Fernández, Estación Meteorológica.;1;28;17.0;21.2
Juan Fernández, Estación Meteorológica.;1;29;17.6;23.6
Juan Fernández, Estación Meteorológica.;1;30;17.0;25.3
Juan Fernández, Estación Meteorológica.;1;31;19.0;24.7
General Freire, Curicó Ad.;1;1;11.4;28.9
General Freire, Curicó Ad.;1;2;12.1;26.0
General Freire, Curicó Ad.;1;3;8.4;28.5
General Freire, Curicó Ad.;1;4;11.9;34.0
General Freire, Curicó Ad.;1;5;16.3;31.2
General Freire, Curicó Ad.;1;6;13.4;33.2
General Freire, Curicó Ad.;1;7;13.6;32.1
General Freire, Curicó Ad.;1;8;13.0;29.6
General Freire, Curicó Ad.;1;9;9.1;29.2
General Freire, Curicó Ad.;1;10;12.3;30.3
General Freire, Curicó Ad.;1;11;12.9;34.8
General Freire, Curicó Ad.;1;12;13.4;34.4
General Freire, Curicó Ad.;1;13;12.2;32.5
General Freire, Curicó Ad.;1;14;11.7;32.3
General Freire, Curicó Ad.;1;15;17.5;32.6
General Freire, Curicó Ad.;1;16;15.0;30.1
General Freire, Curicó Ad.;1;17;16.6;31.6
General Freire, Curicó Ad.;1;18;15.8;32.7
General Freire, Curicó Ad.;1;19;16.2;30.9
General Freire, Curicó Ad.;1;20;13.0;29.0
General Freire, Curicó Ad.;1;21;10.1;30.1
General Freire, Curicó Ad.;1;22;11.6;29.7
General Freire, Curicó Ad.;1;23;12.8;27.3
General Freire, Curicó Ad.;1;24;8.8;26.4
General Freire, Curicó Ad.;1;25;12.0;31.1
General Freire, Curicó Ad.;1;26;10.3;30.7
General Freire, Curicó Ad.;1;27;12.6;26.7
General Freire, Curicó Ad.;1;28;11.0;30.7
General Freire, Curicó Ad.;1;29;14.0;32.9
General Freire, Curicó Ad.;1;30;15.8;32.9
General Freire, Curicó Ad.;1;31;13.5;31.7
General Bernardo O'Higgins, Chillán Ad.;1;1;9.5;25.8
General Bernardo O'Higgins, Chillán Ad.;1;2;9.6;23.0
General Bernardo O'Higgins, Chillán Ad.;1;3;7.2;27.8
General Bernardo O'Higgins, Chillán Ad.;1;4;12.0;32.4
General Bernardo O'Higgins, Chillán Ad.;1;5;13.6;32.7
General Bernardo O'Higgins, Chillán Ad.;1;6;13.0;31.4
General Bernardo O'Higgins, Chillán Ad.;1;7;12.2;30.6
General Bernardo O'Higgins, Chillán Ad.;1;8;11.2;32.6
General Bernardo O'Higgins, Chillán Ad.;1;9;6.3;27.2
General Bernardo O'Higgins, Chillán Ad.;1;10;11.4;28.6
General Bernardo O'Higgins, Chillán Ad.;1;11;10.7;36.4
General Bernardo O'Higgins, Chillán Ad.;1;12;13.4;36.6
General Bernardo O'Higgins, Chillán Ad.;1;13;13.0;33.6
General Bernardo O'Higgins, Chillán Ad.;1;14;15.6;34.0
General Bernardo O'Higgins, Chillán Ad.;1;15;17.4;34.8
General Bernardo O'Higgins, Chillán Ad.;1;16;11.4;30.0
General Bernardo O'Higgins, Chillán Ad.;1;17;15.0;30.4
General Bernardo O'Higgins, Chillán Ad.;1;18;13.4;32.2
General Bernardo O'Higgins, Chillán Ad.;1;19;13.8;30.0
General Bernardo O'Higgins, Chillán Ad.;1;20;14.0;26.4
General Bernardo O'Higgins, Chillán Ad.;1;21;13.2;27.7
General Bernardo O'Higgins, Chillán Ad.;1;22;11.4;26.0
General Bernardo O'Higgins, Chillán Ad.;1;23;13.8;18.6
General Bernardo O'Higgins, Chillán Ad.;1;24;6.8;25.6
General Bernardo O'Higgins, Chillán Ad.;1;25;8.0;29.0
General Bernardo O'Higgins, Chillán Ad.;1;26;9.4;30.8
General Bernardo O'Higgins, Chillán Ad.;1;27;11.8;27.0
General Bernardo O'Higgins, Chillán Ad.;1;28;12.8;30.0
General Bernardo O'Higgins, Chillán Ad.;1;29;12.4;32.0
General Bernardo O'Higgins, Chillán Ad.;1;30;12.8;31.4
General Bernardo O'Higgins, Chillán Ad.;1;31;14.6;26.6
Carriel Sur, Concepción.;1;1;14.4;21.3
Carriel Sur, Concepción.;1;2;9.9;21.2
Carriel Sur, Concepción.;1;3;7.4;23.3
Carriel Sur, Concepción.;1;4;11.2;29.6
Carriel Sur, Concepción.;1;5;12.3;26.5
Carriel Sur, Concepción.;1;6;11.6;24.8
Carriel Sur, Concepción.;1;7;10.4;25.0
Carriel Sur, Concepción.;1;8;9.7;24.2
Carriel Sur, Concepción.;1;9;9.2;21.0
Carriel Sur, Concepción.;1;10;10.7;23.3
Carriel Sur, Concepción.;1;11;10.4;27.6
Carriel Sur, Concepción.;1;12;11.2;26.1
Carriel Sur, Concepción.;1;13;10.9;25.0
Carriel Sur, Concepción.;1;14;15.2;25.7
Carriel Sur, Concepción.;1;15;13.4;29.0
Carriel Sur, Concepción.;1;16;14.6;21.0
Carriel Sur, Concepción.;1;17;13.6;22.6
Carriel Sur, Concepción.;1;18;12.9;23.6
Carriel Sur, Concepción.;1;19;13.7;22.1
Carriel Sur, Concepción.;1;20;12.3;22.5
Carriel Sur, Concepción.;1;21;16.6;22.6
Carriel Sur, Concepción.;1;22;14.3;23.0
Carriel Sur, Concepción.;1;23;17.8;20.7
Carriel Sur, Concepción.;1;24;8.6;22.5
Carriel Sur, Concepción.;1;25;8.3;23.8
Carriel Sur, Concepción.;1;26;10.5;23.9
Carriel Sur, Concepción.;1;27;11.6;21.1
Carriel Sur, Concepción.;1;28;11.7;26.1
Carriel Sur, Concepción.;1;29;12.2;26.5
Carriel Sur, Concepción.;1;30;13.5;24.9
Carriel Sur, Concepción.;1;31;16.9;22.9
